iso_code,continent,location,date,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ESP,Europe,Spain,30/03/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,31/03/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,01/04/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,02/04/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,03/04/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,04/04/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,05/04/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,06/04/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,07/04/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,08/04/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,09/04/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,10/04/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,11/04/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,12/04/2020,,,,,,,,,,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,13/04/2020,,930230,19.896,,,,,,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,14/04/2020,,,,,,,,,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,15/04/2020,,,,,,,,,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,16/04/2020,,,,,,,,,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,17/04/2020,,,,,,,,,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,18/04/2020,,,,,,,,,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,19/04/2020,,,,,,,,,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,20/04/2020,,,,,10529,0.225,0.409,2.4,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,21/04/2020,,,,,10529,0.225,0.429,2.3,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,22/04/2020,,,,,10529,0.225,0.417,2.4,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,23/04/2020,,1035522,22.148,,10529,0.225,0.381,2.6,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,24/04/2020,,,,,15466,0.331,0.112,8.9,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,25/04/2020,,,,,20403,0.436,0.099,10.1,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,26/04/2020,,,,,25340,0.542,0.051,19.8,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,27/04/2020,,,,,30276,0.648,0.044,22.9,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,28/04/2020,,,,,35213,0.753,0.027,37.4,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,29/04/2020,,,,,40150,0.859,0.016,62.1,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,30/04/2020,,1351130,28.898,,45087,0.964,0.001,767.9,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,01/05/2020,,,,,44239,0.946,0.039,25.3,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,02/05/2020,,,,,43392,0.928,0.035,28.4,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,03/05/2020,,,,,42544,0.91,0.033,30.3,tests performed,,,,,,,,,,85.19,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,04/05/2020,,,,,41697,0.892,0.029,34.2,tests performed,,,,,,,,,,81.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,05/05/2020,,,,,40849,0.874,0.03,33.4,tests performed,,,,,,,,,,81.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,06/05/2020,,,,,40002,0.856,0.026,37.8,tests performed,,,,,,,,,,81.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,07/05/2020,,1625211,34.76,,39154,0.837,0.029,34.2,tests performed,,,,,,,,,,81.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,08/05/2020,,,,,39565,0.846,0.028,36.2,tests performed,,,,,,,,,,81.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,09/05/2020,,,,,39976,0.855,0.025,40,tests performed,,,,,,,,,,81.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,10/05/2020,,,,,40386,0.864,0.024,41.1,tests performed,,,,,,,,,,81.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,11/05/2020,,,,,40797,0.873,0.033,30.3,tests performed,,,,,,,,,,81.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,12/05/2020,,,,,41207,0.881,0.03,33.2,tests performed,,,,,,,,,,81.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,13/05/2020,,,,,41618,0.89,0.029,34.8,tests performed,,,,,,,,,,83.33,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,14/05/2020,,1919411,41.053,,42029,0.899,0.028,36.4,tests performed,,,,,,,,,,83.33,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,15/05/2020,,,,,42190,0.902,0.025,40.3,tests performed,,,,,,,,,,83.33,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,16/05/2020,,,,,42350,0.906,0.024,41.6,tests performed,,,,,,,,,,83.33,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,17/05/2020,,,,,42511,0.909,0.021,46.9,tests performed,,,,,,,,,,79.17,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,18/05/2020,,,,,42672,0.913,0.014,71.6,tests performed,,,,,,,,,,79.17,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,19/05/2020,,,,,42833,0.916,0.013,74.8,tests performed,,,,,,,,,,79.17,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,20/05/2020,,,,,42994,0.92,0.013,77.9,tests performed,,,,,,,,,,79.17,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,21/05/2020,,2221497,47.514,,43155,0.923,0.012,86.4,tests performed,,,,,,,,,,79.17,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,22/05/2020,,,,,43413,0.929,0.015,65.5,tests performed,,,,,,,,,,75.46,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,23/05/2020,,,,,43672,0.934,0.015,66.6,tests performed,,,,,,,,,,75.46,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,24/05/2020,,,,,43930,0.94,0.017,60.6,tests performed,,,,,,,,,,75.46,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,25/05/2020,,,,,44188,0.945,0.012,81.5,tests performed,,,,,,,,,,75.46,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,26/05/2020,,,,,44446,0.951,0.014,73.7,tests performed,,,,,,,,,,71.76,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,27/05/2020,,,,,44704,0.956,0.012,84.5,tests performed,,,,,,,,,,68.06,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,28/05/2020,,2536234,54.245,,44962,0.962,0.015,64.6,tests performed,,,,,,,,,,68.06,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,29/05/2020,,,,,44389,0.949,0.012,83.1,tests performed,,,,,,,,,,68.06,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,30/05/2020,,,,,43816,0.937,0.013,77.9,tests performed,,,,,,,,,,68.06,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,31/05/2020,,,,,43243,0.925,0.012,81.7,tests performed,,,,,,,,,,68.06,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,01/06/2020,,,,,42669,0.913,0.014,70.5,tests performed,,,,,,,,,,66.67,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,02/06/2020,,,,,42096,0.9,0.012,80.2,tests performed,,,,,,,,,,66.67,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,03/06/2020,,,,,41523,0.888,0.014,71.5,tests performed,,,,,,,,,,66.67,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,04/06/2020,,2822880,60.376,,40949,0.876,0.01,104.1,tests performed,,,,,,,,,,66.67,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,05/06/2020,,,,,39974,0.855,0.009,115.9,tests performed,,,,,,,,,,66.67,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,06/06/2020,,,,,38999,0.834,0.008,131.1,tests performed,,,,,,,,,,66.67,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,07/06/2020,,,,,38024,0.813,0.008,128.5,tests performed,,,,,,,,,,66.67,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,08/06/2020,,,,,37048,0.792,0.008,124.7,tests performed,,,,,,,,,,57.41,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,09/06/2020,,,,,36073,0.772,0.008,124.1,tests performed,,,,,,,,,,57.41,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,10/06/2020,,,,,35098,0.751,0.008,125.7,tests performed,,,,,,,,,,57.41,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,11/06/2020,,3061738,65.485,,34123,0.73,0.009,116.7,tests performed,,,,,,,,,,57.41,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,12/06/2020,,,,,33914,0.725,0.009,106.4,tests performed,,,,,,,,,,57.41,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,13/06/2020,,,,,33706,0.721,0.01,102.8,tests performed,,,,,,,,,,57.41,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,14/06/2020,,,,,33498,0.716,0.01,98.6,tests performed,,,,,,,,,,57.41,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,15/06/2020,,,,,33289,0.712,0.01,97.4,tests performed,,,,,,,,,,57.41,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,16/06/2020,,,,,33081,0.708,0.01,98,tests performed,,,,,,,,,,57.41,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,17/06/2020,,,,,32873,0.703,0.01,95.8,tests performed,,,,,,,,,,57.41,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,18/06/2020,,3290388,70.375,,32664,0.699,0.011,89.3,tests performed,,,,,,,,,,57.41,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,19/06/2020,,,,,31666,0.677,0.011,93.7,tests performed,,,,,,,,,,57.41,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,20/06/2020,,,,,30668,0.656,0.011,92,tests performed,,,,,,,,,,57.41,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,21/06/2020,,,,,29670,0.635,0.011,88.6,tests performed,,,,,,,,,,41.2,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,22/06/2020,,,,,28672,0.613,0.012,83.8,tests performed,,,,,,,,,,41.2,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,23/06/2020,,,,,27674,0.592,0.013,79.9,tests performed,,,,,,,,,,41.2,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,24/06/2020,,,,,26676,0.571,0.013,77.7,tests performed,,,,,,,,,,41.2,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,25/06/2020,,3470130,74.22,,25677,0.549,0.012,81,tests performed,,,,,,,,,,41.2,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,26/06/2020,,,,,25567,0.547,0.013,76.8,tests performed,,,,,,,,,,41.2,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,27/06/2020,,,,,25456,0.544,0.014,70.4,tests performed,,,,,,,,,,41.2,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,28/06/2020,,,,,25346,0.542,0.014,71,tests performed,,,,,,,,,,41.2,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,29/06/2020,,,,,25235,0.54,0.014,71.6,tests performed,,,,,,,,,,41.2,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,30/06/2020,,,,,25125,0.537,0.014,69.8,tests performed,,,,,,,,,,41.2,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,01/07/2020,,,,,25014,0.535,0.015,68.1,tests performed,,,,,,,,,,41.2,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,02/07/2020,,3644458,77.948,,24904,0.533,0.015,66.6,tests performed,,,,,,,,,,41.2,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,03/07/2020,,,,,25535,0.546,0.015,67.7,tests performed,,,,,,,,,,41.2,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,04/07/2020,,,,,26166,0.56,0.011,88.2,tests performed,,,,,,,,,,56.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,05/07/2020,,,,,26797,0.573,0.009,105.7,tests performed,,,,,,,,,,56.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,06/07/2020,,,,,27428,0.587,0.015,68.1,tests performed,,,,,,,,,,56.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,07/07/2020,,,,,28059,0.6,0.015,68.7,tests performed,,,,,,,,,,56.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,08/07/2020,,,,,28690,0.614,0.014,70.4,tests performed,,,,,,,,,,56.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,09/07/2020,,3849701,82.338,,29320,0.627,0.014,69.5,tests performed,,,,,,,,,,56.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,10/07/2020,,,,,29702,0.635,0.016,61.8,tests performed,,,,,,,,,,56.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,11/07/2020,,,,,30085,0.643,0.016,62.6,tests performed,,,,,,,,,,56.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,12/07/2020,,,,,30467,0.652,0.016,63.4,tests performed,,,,,,,,,,56.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,13/07/2020,,,,,30849,0.66,0.019,51.9,tests performed,,,,,,,,,,56.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,14/07/2020,,,,,31231,0.668,0.021,48.7,tests performed,,,,,,,,,,56.94,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,15/07/2020,,,,,31613,0.676,0.023,44.4,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,16/07/2020,,4073664,87.128,,31995,0.684,0.026,38.6,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,17/07/2020,,,,,33003,0.706,0.027,36.4,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,18/07/2020,,,,,34011,0.727,0.027,37.5,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,19/07/2020,,,,,35019,0.749,0.026,38.6,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,20/07/2020,,,,,36027,0.771,0.035,28.4,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,21/07/2020,,,,,37035,0.792,0.037,27.1,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,22/07/2020,,,,,38043,0.814,0.038,26.5,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,23/07/2020,,4347022,92.975,,39051,0.835,0.041,24.2,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,24/07/2020,,,,,39707,0.849,0.044,22.8,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,25/07/2020,,,,,40362,0.863,0.043,23.2,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,26/07/2020,,,,,41017,0.877,0.042,23.6,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,27/07/2020,,,,,41673,0.891,0.048,20.9,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,28/07/2020,,,,,42328,0.905,0.049,20.6,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,29/07/2020,,,,,42983,0.919,0.05,19.9,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,30/07/2020,,4652493,99.508,,43639,0.933,0.05,20,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,31/07/2020,,,,,44169,0.945,0.052,19.2,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,01/08/2020,,,,,44699,0.956,0.051,19.4,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,02/08/2020,,,,,45229,0.967,0.051,19.7,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,03/08/2020,,,,,45759,0.979,0.057,17.5,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
ESP,Europe,Spain,04/08/2020,,,,,46289,0.99,0.069,14.6,tests performed,,,,,,,,,,64.35,93.105,45.5,19.436,13.799,34272.36,1,99.403,7.17,27.4,31.4,,2.97,83.56,0.904
